Char   Codepoint     Frequency   Percentage
童      U+07AE5            736        0.03%
貫      U+08CAB            736        0.03%
喧      U+055A7            733        0.03%
屋      U+05C4B            733        0.03%
降      U+0964D            732        0.03%
法      U+06CD5            730        0.03%
負      U+08CA0            730        0.03%
計      U+08A08            729        0.02%
營      U+071DF            728        0.02%
甘      U+07518            727        0.02%
遍      U+0904D            725        0.02%
銷      U+092B7            725        0.02%
塘      U+05858            724        0.02%
淩      U+06DE9            724        0.02%
叢      U+053E2            722        0.02%
禁      U+07981            722        0.02%
嗟      U+055DF            721        0.02%
岑      U+05C91            721        0.02%
並      U+04E26            720        0.02%
消      U+06D88            720        0.02%
夷      U+05937            719        0.02%
縱      U+07E31            719        0.02%
濕      U+06FD5            717        0.02%
谷      U+08C37            716        0.02%
輪      U+08F2A            716        0.02%
昌      U+0660C            715        0.02%
菊      U+083CA            714        0.02%
招      U+062DB            713        0.02%
駕      U+099D5            713        0.02%
瑤      U+07464            710        0.02%
篇      U+07BC7            710        0.02%
驛      U+09A5B            710        0.02%
毛      U+06BDB            709        0.02%
沒      U+06C92            708        0.02%
淮      U+06DEE            705        0.02%
潭      U+06F6D            704        0.02%
廬      U+05EEC            703        0.02%
鸞      U+09E1E            700        0.02%
短      U+077ED            699        0.02%
兄      U+05144            696        0.02%
嶽      U+05DBD            693        0.02%
誠      U+08AA0            692        0.02%
走      U+08D70            692        0.02%
幕      U+05E55            691        0.02%
漏      U+06F0F            691        0.02%
斯      U+065AF            689        0.02%
點      U+09EDE            688        0.02%
淺      U+06DFA            685        0.02%
員      U+054E1            683        0.02%
而      U+0800C            683        0.02%
勢      U+052E2            682        0.02%
宣      U+05BA3            682        0.02%
程      U+07A0B            682        0.02%
仁      U+04EC1            679        0.02%
催      U+050AC            679        0.02%
潮      U+06F6E            679        0.02%
赤      U+08D64            679        0.02%
茅      U+08305            678        0.02%
奇      U+05947            676        0.02%
勤      U+052E4            675        0.02%
盈      U+076C8            675        0.02%
晝      U+0665D            674        0.02%
輿      U+08F3F            674        0.02%
蓋      U+084CB            673        0.02%
巴      U+05DF4            672        0.02%
戲      U+06232            672        0.02%
筵      U+07B75            672        0.02%
繡      U+07E61            672        0.02%
達      U+09054            669        0.02%
陪      U+0966A            668        0.02%
枯      U+067AF            667        0.02%
弄      U+05F04            664        0.02%
澗      U+06F97            664        0.02%
豔      U+08C54            664        0.02%
愈      U+06108            662        0.02%
雷      U+096F7            657        0.02%
霄      U+09704            657        0.02%
綺      U+07DBA            656        0.02%
渚      U+06E1A            655        0.02%
粉      U+07C89            655        0.02%
禽      U+079BD            651        0.02%
漫      U+06F2B            648        0.02%
陌      U+0964C            648        0.02%
慶      U+06176            644        0.02%
沾      U+06CBE            644        0.02%
存      U+05B58            642        0.02%
巢      U+05DE2            642        0.02%
瓊      U+074CA            642        0.02%
驅      U+09A45            642        0.02%
掃      U+06383            639        0.02%
強      U+05F37            636        0.02%
肯      U+080AF            634        0.02%
妾      U+059BE            632        0.02%
淨      U+06DE8            632        0.02%
妝      U+0599D            630        0.02%
叔      U+053D4            629        0.02%
峽      U+05CFD            629        0.02%
俱      U+04FF1            628        0.02%
籠      U+07C60            626        0.02%
披      U+062AB            625        0.02%
潛      U+06F5B            624        0.02%
義      U+07FA9            624        0.02%
丞      U+04E1E            623        0.02%
利      U+05229            623        0.02%
棹      U+068F9            623        0.02%
壯      U+058EF            622        0.02%
益      U+076CA            621        0.02%
延      U+05EF6            620        0.02%
燒      U+071D2            620        0.02%
升      U+05347            619        0.02%
疾      U+075BE            619        0.02%
避      U+0907F            619        0.02%
輝      U+08F1D            617        0.02%
迢      U+08FE2            614        0.02%
佩      U+04F69            612        0.02%
羨      U+07FA8            612        0.02%
響      U+097FF            612        0.02%
宋      U+05B8B            611        0.02%
爐      U+07210            609        0.02%
試      U+08A66            609        0.02%
遣      U+09063            608        0.02%
銜      U+0929C            607        0.02%
稹      U+07A39            606        0.02%
借      U+0501F            605        0.02%
呈      U+05448            605        0.02%
桐      U+06850            605        0.02%
掛      U+0639B            603        0.02%
壽      U+058FD            602        0.02%
襟      U+0895F            601        0.02%
背      U+080CC            600        0.02%
奏      U+0594F            597        0.02%
權      U+06B0A            594        0.02%
詔      U+08A54            594        0.02%
境      U+05883            593        0.02%
擬      U+064EC            593        0.02%
滴      U+06EF4            593        0.02%
底      U+05E95            589        0.02%
也      U+04E5F            587        0.02%
唱      U+05531            585        0.02%
服      U+0670D            585        0.02%
滅      U+06EC5            585        0.02%
聊      U+0804A            582        0.02%
圓      U+05713            581        0.02%
威      U+05A01            580        0.02%
除      U+09664            580        0.02%
寞      U+05BDE            578        0.02%
彈      U+05F48            578        0.02%
澄      U+06F84            577        0.02%
厭      U+053AD            575        0.02%
