Char   Codepoint     Frequency   Percentage
翠      U+07FE0              6        0.02%
翱      U+07FF1              6        0.02%
肆      U+08086              6        0.02%
臧      U+081E7              6        0.02%
芙      U+08299              6        0.02%
芬      U+082AC              6        0.02%
荆      U+08346              6        0.02%
萎      U+0840E              6        0.02%
蜷      U+08737              6        0.02%
袭      U+088AD              6        0.02%
视      U+089C6              6        0.02%
谅      U+08C05              6        0.02%
贪      U+08D2A              6        0.02%
越      U+08D8A              6        0.02%
轻      U+08F7B              6        0.02%
运      U+08FD0              6        0.02%
追      U+08FFD              6        0.02%
退      U+09000              6        0.02%
逶      U+09036              6        0.02%
邅      U+09085              6        0.02%
醴      U+091B4              6        0.02%
钟      U+0949F              6        0.02%
铄      U+094C4              6        0.02%
阖      U+09616              6        0.02%
陵      U+09675              6        0.02%
陶      U+09676              6        0.02%
霏      U+0970F              6        0.02%
革      U+09769              6        0.02%
骑      U+09A91              6        0.02%
鲧      U+09CA7              6        0.02%
龟      U+09F9F              6        0.02%
严      U+04E25              5        0.02%
亏      U+04E8F              5        0.02%
仁      U+04EC1              5        0.02%
他      U+04ED6              5        0.02%
伐      U+04F10              5        0.02%
休      U+04F11              5        0.02%
传      U+04F20              5        0.02%
侘      U+04F98              5        0.02%
俊      U+04FCA              5        0.02%
俟      U+04FDF              5        0.02%
倏      U+0500F              5        0.02%
倡      U+05021              5        0.02%
偷      U+05077              5        0.02%
再      U+0518D              5        0.02%
凝      U+051DD              5        0.02%
几      U+051E0              5        0.02%
凫      U+051EB              5        0.02%
利      U+05229              5        0.02%
占      U+05360              5        0.02%
厉      U+05389              5        0.02%
呼      U+0547C              5        0.02%
商      U+05546              5        0.02%
囿      U+056FF              5        0.02%
坠      U+05760              5        0.02%
城      U+057CE              5        0.02%
壮      U+058EE              5        0.02%
奇      U+05947              5        0.02%
奋      U+0594B              5        0.02%
妃      U+05983              5        0.02%
妇      U+05987              5        0.02%
孟      U+05B5F              5        0.02%
守      U+05B88              5        0.02%
导      U+05BFC              5        0.02%
尹      U+05C39              5        0.02%
崟      U+05D1F              5        0.02%
嵯      U+05D6F              5        0.02%
川      U+05DDD              5        0.02%
巫      U+05DEB              5        0.02%
帷      U+05E37              5        0.02%
幼      U+05E7C              5        0.02%
庸      U+05EB8              5        0.02%
弊      U+05F0A              5        0.02%
弱      U+05F31              5        0.02%
徂      U+05F82              5        0.02%
徘      U+05F98              5        0.02%
恃      U+06043              5        0.02%
恣      U+06063              5        0.02%
悒      U+06092              5        0.02%
悔      U+06094              5        0.02%
惆      U+060C6              5        0.02%
惧      U+060E7              5        0.02%
惨      U+060E8              5        0.02%
愉      U+06109              5        0.02%
愤      U+06124              5        0.02%
慨      U+06168              5        0.02%
扈      U+06248              5        0.02%
扶      U+06276              5        0.02%
拂      U+062C2              5        0.02%
挟      U+0631F              5        0.02%
握      U+063E1              5        0.02%
摄      U+06444              5        0.02%
摧      U+06467              5        0.02%
攀      U+06500              5        0.02%
效      U+06548              5        0.02%
敶      U+06576              5        0.02%
旁      U+065C1              5        0.02%
旋      U+065CB              5        0.02%
昌      U+0660C              5        0.02%
晋      U+0664B              5        0.02%
晨      U+06668              5        0.02%
暧      U+066A7              5        0.02%
本      U+0672C              5        0.02%
桀      U+06840              5        0.02%
橘      U+06A58              5        0.02%
殊      U+06B8A              5        0.02%
毒      U+06BD2              5        0.02%
氾      U+06C3E              5        0.02%
汉      U+06C49              5        0.02%
汩      U+06C69              5        0.02%
沐      U+06C90              5        0.02%
泥      U+06CE5              5        0.02%
洞      U+06D1E              5        0.02%
浆      U+06D46              5        0.02%
渔      U+06E14              5        0.02%
满      U+06EE1              5        0.02%
潢      U+06F62              5        0.02%
澹      U+06FB9              5        0.02%
烂      U+070C2              5        0.02%
牙      U+07259              5        0.02%
玩      U+073A9              5        0.02%
珠      U+073E0              5        0.02%
皎      U+0768E              5        0.02%
益      U+076CA              5        0.02%
省      U+07701              5        0.02%
眉      U+07709              5        0.02%
眩      U+07729              5        0.02%
睨      U+07768              5        0.02%
矫      U+077EB              5        0.02%
祝      U+0795D              5        0.02%
祸      U+07978              5        0.02%
秀      U+079C0              5        0.02%
移      U+079FB              5        0.02%
空      U+07A7A              5        0.02%
竭      U+07AED              5        0.02%
竽      U+07AFD              5        0.02%
笑      U+07B11              5        0.02%
累      U+07D2F              5        0.02%
纵      U+07EB5              5        0.02%
缘      U+07F18              5        0.02%
罚      U+07F5A              5        0.02%
罪      U+07F6A              5        0.02%
習      U+07FD2              5        0.02%
翩      U+07FE9              5        0.02%
耳      U+08033              5        0.02%
肉      U+08089              5        0.02%
肠      U+080A0              5        0.02%
胡      U+080E1              5        0.02%
臾      U+081FE              5        0.02%
舍      U+0820D              5        0.02%
艾      U+0827E              5        0.02%
芒      U+08292              5        0.02%
茅      U+08305              5        0.02%
菌      U+083CC              5        0.02%
蒸      U+084B8              5        0.02%
蓉      U+084C9              5        0.02%
虑      U+08651              5        0.02%
虬      U+0866C              5        0.02%
虺      U+0867A              5        0.02%
蜺      U+0873A              5        0.02%
螭      U+087AD              5        0.02%
覆      U+08986              5        0.02%
角      U+089D2              5        0.02%
讴      U+08BB4              5        0.02%
论      U+08BBA              5        0.02%
设      U+08BBE              5        0.02%
诒      U+08BD2              5        0.02%
语      U+08BED              5        0.02%
豫      U+08C6B              5        0.02%
负      U+08D1F              5        0.02%
贼      U+08D3C              5        0.02%
躇      U+08E87              5        0.02%
辰      U+08FB0              5        0.02%
迅      U+08FC5              5        0.02%
送      U+09001              5        0.02%
逾      U+0903E              5        0.02%
遑      U+09051              5        0.02%
遽      U+0907D              5        0.02%
邈      U+09088              5        0.02%
郑      U+090D1              5        0.02%
金      U+091D1              5        0.02%
阶      U+09636              5        0.02%
雀      U+096C0              5        0.02%
雌      U+096CC              5        0.02%
雰      U+096F0              5        0.02%
音      U+097F3              5        0.02%
驷      U+09A77              5        0.02%
驽      U+09A7D              5        0.02%
骇      U+09A87              5        0.02%
骤      U+09AA4              5        0.02%
魄      U+09B44              5        0.02%
鳞      U+09CDE              5        0.02%
乌      U+04E4C              4        0.01%
乖      U+04E56              4        0.01%
习      U+04E60              4        0.01%
产      U+04EA7              4        0.01%
仪      U+04EEA              4        0.01%
伫      U+04F2B              4        0.01%
位      U+04F4D              4        0.01%
像      U+050CF              4        0.01%
儃      U+05103              4        0.01%
关      U+05173              4        0.01%
决      U+051B3              4        0.01%
凄      U+051C4              4        0.01%
凉      U+051C9              4        0.01%
凭      U+051ED              4        0.01%
凶      U+051F6              4        0.01%
刀      U+05200              4        0.01%
务      U+052A1              4        0.01%
动      U+052A8              4        0.01%
匹      U+05339              4        0.01%
匿      U+0533F              4        0.01%
十      U+05341              4        0.01%
卑      U+05351              4        0.01%
卓      U+05353              4        0.01%
博      U+0535A              4        0.01%
口      U+053E3              4        0.01%
召      U+053EC              4        0.01%
吹      U+05439              4        0.01%
啸      U+05578              4        0.01%
喟      U+0559F              4        0.01%
坚      U+0575A              4        0.01%
坛      U+0575B              4        0.01%
奏      U+0594F              4        0.01%
奸      U+05978              4        0.01%
婉      U+05A49              4        0.01%
媚      U+05A9A              4        0.01%
宗      U+05B97              4        0.01%
定      U+05B9A              4        0.01%
寥      U+05BE5              4        0.01%
屏      U+05C4F              4        0.01%
岳      U+05CB3              4        0.01%
崔      U+05D14              4        0.01%
嵬      U+05D6C              4        0.01%
应      U+05E94              4        0.01%
废      U+05E9F              4        0.01%
弓      U+05F13              4        0.01%
弧      U+05F27              4        0.01%
徐      U+05F90              4        0.01%
徒      U+05F92              4        0.01%
循      U+05FAA              4        0.01%
忌      U+05FCC              4        0.01%
忡      U+05FE1              4        0.01%
忳      U+05FF3              4        0.01%
忿      U+05FFF              4        0.01%
怛      U+0601B              4        0.01%
怦      U+06026              4        0.01%
悬      U+060AC              4        0.01%
惮      U+060EE              4        0.01%
愆      U+06106              4        0.01%
憔      U+06194              4        0.01%
抱      U+062B1              4        0.01%
振      U+0632F              4        0.01%
揭      U+063ED              4        0.01%
撰      U+064B0              4        0.01%
攘      U+06518              4        0.01%
政      U+0653F              4        0.01%
救      U+06551              4        0.01%
敢      U+06562              4        0.01%
斥      U+065A5              4        0.01%
暗      U+06697              4        0.01%
曀      U+066C0              4        0.01%
权      U+06743              4        0.01%
条      U+06761              4        0.01%
松      U+0677E              4        0.01%
枘      U+06798              4        0.01%
栖      U+06816              4        0.01%
梦      U+068A6              4        0.01%
梧      U+068A7              4        0.01%
楹      U+06979              4        0.01%
欢      U+06B22              4        0.01%
欿      U+06B3F              4        0.01%
母      U+06BCD              4        0.01%
毕      U+06BD5              4        0.01%
氏      U+06C0F              4        0.01%
泠      U+06CE0              4        0.01%
浅      U+06D45              4        0.01%
浇      U+06D47              4        0.01%
浪      U+06D6A              4        0.01%
淑      U+06DD1              4        0.01%
淮      U+06DEE              4        0.01%
溢      U+06EA2              4        0.01%
滥      U+06EE5              4        0.01%
滨      U+06EE8              4        0.01%
濯      U+06FEF              4        0.01%
炫      U+070AB              4        0.01%
牧      U+07267              4        0.01%
狖      U+072D6              4        0.01%
猿      U+0733F              4        0.01%
甘      U+07518              4        0.01%
畜      U+0755C              4        0.01%
痛      U+075DB              4        0.01%
眷      U+07737              4        0.01%
瞀      U+07780              4        0.01%
短      U+077ED              4        0.01%
砾      U+0783E              4        0.01%
磕      U+078D5              4        0.01%
礼      U+0793C              4        0.01%
禄      U+07984              4        0.01%
稽      U+07A3D              4        0.01%
究      U+07A76              4        0.01%
竞      U+07ADE              4        0.01%
粹      U+07CB9              4        0.01%
纣      U+07EA3              4        0.01%
绪      U+07EEA              4        0.01%
缥      U+07F25              4        0.01%
罴      U+07F74              4        0.01%
羁      U+07F81              4        0.01%
羿      U+07FBF              4        0.01%
翳      U+07FF3              4        0.01%
聪      U+0806A              4        0.01%
膏      U+0818F              4        0.01%
荃      U+08343              4        0.01%
药      U+0836F              4        0.01%
菀      U+083C0              4        0.01%
萃      U+08403              4        0.01%
葛      U+0845B              4        0.01%
蔓      U+08513              4        0.01%
蔡      U+08521              4        0.01%
蔼      U+0853C              4        0.01%
蝉      U+08749              4        0.01%
融      U+0878D              4        0.01%
血      U+08840              4        0.01%
衔      U+08854              4        0.01%
衽      U+0887D              4        0.01%
襜      U+0895C              4        0.01%
触      U+089E6              4        0.01%
誉      U+08A89              4        0.01%
諓      U+08AD3              4        0.01%
词      U+08BCD              4        0.01%
谢      U+08C22              4        0.01%
贯      U+08D2F              4        0.01%
走      U+08D70              4        0.01%
跃      U+08DC3              4        0.01%
踌      U+08E0C              4        0.01%
躯      U+08EAF              4        0.01%
辩      U+08FA9              4        0.01%
辽      U+08FBD              4        0.01%
迟      U+08FDF              4        0.01%
适      U+09002              4        0.01%
酌      U+0914C              4        0.01%
酸      U+09178              4        0.01%
闭      U+095ED              4        0.01%
阗      U+09617              4        0.01%
阙      U+09619              4        0.01%
阜      U+0961C              4        0.01%
阻      U+0963B              4        0.01%
陷      U+09677              4        0.01%
隅      U+09685              4        0.01%
隆      U+09686              4        0.01%
雉      U+096C9              4        0.01%
震      U+09707              4        0.01%
霑      U+09711              4        0.01%
霰      U+09730              4        0.01%
魁      U+09B41              4        0.01%
鸮      U+09E2E              4        0.01%
鸱      U+09E31              4        0.01%
鹑      U+09E51              4        0.01%
齿      U+09F7F              4        0.01%
丁      U+04E01              3        0.01%
业      U+04E1A              3        0.01%
丧      U+04E27              3        0.01%
丹      U+04E39              3        0.01%
仍      U+04ECD              3        0.01%
仙      U+04ED9              3        0.01%
仿      U+04EFF              3        0.01%
佛      U+04F5B              3        0.01%
侨      U+04FA8              3        0.01%
俇      U+04FC7              3        0.01%
俾      U+04FFE              3        0.01%
傅      U+05085              3        0.01%
兆      U+05146              3        0.01%
况      U+051B5              3        0.01%
冻      U+051BB              3        0.01%
刻      U+0523B              3        0.01%
剖      U+05256              3        0.01%
剡      U+05261              3        0.01%
力      U+0529B              3        0.01%
势      U+052BF              3        0.01%
勋      U+052CB              3        0.01%
勤      U+052E4              3        0.01%
勿      U+052FF              3        0.01%
匮      U+0532E              3        0.01%
卜      U+0535C              3        0.01%
卫      U+0536B              3        0.01%
厄      U+05384              3        0.01%
压      U+0538B              3        0.01%
厌      U+0538C              3        0.01%
叩      U+053E9              3        0.01%
司      U+053F8              3        0.01%
各      U+05404              3        0.01%
吞      U+0541E              3        0.01%
吠      U+05420              3        0.01%
味      U+05473              3        0.01%
呴      U+05474              3        0.01%
哲      U+054F2              3        0.01%
囚      U+056DA              3        0.01%
图      U+056FE              3        0.01%
圉      U+05709              3        0.01%
均      U+05747              3        0.01%
坎      U+0574E              3        0.01%
坐      U+05750              3        0.01%
坟      U+0575F              3        0.01%
堆      U+05806              3        0.01%
塊      U+0584A              3        0.01%
墬      U+058AC              3        0.01%
壁      U+058C1              3        0.01%
奈      U+05948              3        0.01%
契      U+05951              3        0.01%
妄      U+05984              3        0.01%
姣      U+059E3              3        0.01%
威      U+05A01              3        0.01%
娟      U+05A1F              3        0.01%
娵      U+05A35              3        0.01%
嬉      U+05B09              3        0.01%
字      U+05B57              3        0.01%
孙      U+05B59              3        0.01%
季      U+05B63              3        0.01%
宋      U+05B8B              3        0.01%
客      U+05BA2              3        0.01%
宵      U+05BB5              3        0.01%
富      U+05BCC              3        0.01%
寡      U+05BE1              3        0.01%
尊      U+05C0A              3        0.01%
尔      U+05C14              3        0.01%
尝      U+05C1D              3        0.01%
屑      U+05C51              3        0.01%
岐      U+05C90              3        0.01%
岭      U+05CAD              3        0.01%
峦      U+05CE6              3        0.01%
峻      U+05CFB              3        0.01%
崇      U+05D07              3        0.01%
崭      U+05D2D              3        0.01%
嵾      U+05D7E              3        0.01%
嶷      U+05DB7              3        0.01%
巍      U+05DCD              3        0.01%
巡      U+05DE1              3        0.01%
弛      U+05F1B              3        0.01%
弟      U+05F1F              3        0.01%
弹      U+05F39              3        0.01%
彗      U+05F57              3        0.01%
彰      U+05F70              3        0.01%
徉      U+05F89              3        0.01%
徨      U+05FA8              3        0.01%
快      U+05FEB              3        0.01%
性      U+06027              3        0.01%
怪      U+0602A              3        0.01%
怳      U+06033              3        0.01%
怵      U+06035              3        0.01%
恻      U+0607B              3        0.01%
悃      U+06083              3        0.01%
悄      U+06084              3        0.01%
悟      U+0609F              3        0.01%
惕      U+060D5              3        0.01%
惝      U+060DD              3        0.01%
慈      U+06148              3        0.01%
憯      U+061AF              3        0.01%
懿      U+061FF              3        0.01%
戾      U+0623E              3        0.01%
抗      U+06297              3        0.01%
抟      U+0629F              3        0.01%
报      U+062A5              3        0.01%
持      U+06301              3        0.01%
挂      U+06302              3        0.01%
挐      U+06310              3        0.01%
挚      U+0631A              3        0.01%
排      U+06392              3        0.01%
揆      U+063C6              3        0.01%
收      U+06536              3        0.01%
敷      U+06577              3        0.01%
斑      U+06591              3        0.01%
於      U+065BC              3        0.01%
旄      U+065C4              3        0.01%
旅      U+065C5              3        0.01%
旎      U+065CE              3        0.01%
旖      U+065D6              3        0.01%
旷      U+065F7              3        0.01%
昂      U+06602              3        0.01%
显      U+0663E              3        0.01%
晞      U+0665E              3        0.01%
智      U+0667A              3        0.01%
晼      U+0667C              3        0.01%
暾      U+066BE              3        0.01%
曜      U+066DC              3        0.01%
曳      U+066F3              3        0.01%
曹      U+066F9              3        0.01%
替      U+066FF              3        0.01%
朅      U+06705              3        0.01%
末      U+0672B              3        0.01%
朴      U+06734              3        0.01%
杀      U+06740              3        0.01%
杨      U+06768              3        0.01%
杭      U+0676D              3        0.01%
杰      U+06770              3        0.01%
柏      U+067CF              3        0.01%
柚      U+067DA              3        0.01%
株      U+0682A              3        0.01%
根      U+06839              3        0.01%
梅      U+06885              3        0.01%
款      U+06B3E              3        0.01%
歔      U+06B54              3        0.01%
殆      U+06B86              3        0.01%
汎      U+06C4E              3        0.01%
汜      U+06C5C              3        0.01%
汝      U+06C5D              3        0.01%
汹      U+06C79              3        0.01%
沆      U+06C86              3        0.01%
沈      U+06C88              3        0.01%
沓      U+06C93              3        0.01%
沦      U+06CA6              3        0.01%
沧      U+06CA7              3        0.01%
沱      U+06CB1              3        0.01%
治      U+06CBB              3        0.01%
泛      U+06CDB              3        0.01%
浏      U+06D4F              3        0.01%
浴      U+06D74              3        0.01%
浸      U+06D78              3        0.01%
液      U+06DB2              3        0.01%
淈      U+06DC8              3        0.01%
混      U+06DF7              3        0.01%
渡      U+06E21              3        0.01%
湍      U+06E4D              3        0.01%
源      U+06E90              3        0.01%
溪      U+06EAA              3        0.01%
潭      U+06F6D              3        0.01%
濛      U+06FDB              3        0.01%
濡      U+06FE1              3        0.01%
瀣      U+07023              3        0.01%
烛      U+070DB              3        0.01%
烝      U+070DD              3        0.01%
煎      U+0714E              3        0.01%
燕      U+071D5              3        0.01%
燿      U+071FF              3        0.01%
爽      U+0723D              3        0.01%
牵      U+07275              3        0.01%
特      U+07279              3        0.01%
狄      U+072C4              3        0.01%
狼      U+072FC              3        0.01%
玑      U+07391              3        0.01%
班      U+073ED              3        0.01%
画      U+0753B              3        0.01%
眠      U+07720              3        0.01%
眼      U+0773C              3        0.01%
睩      U+07769              3        0.01%
矇      U+077C7              3        0.01%
矰      U+077F0              3        0.01%
矱      U+077F1              3        0.01%
硃      U+07843              3        0.01%
社      U+0793E              3        0.01%
秦      U+079E6              3        0.01%
稷      U+07A37              3        0.01%
窜      U+07A9C              3        0.01%
窥      U+07AA5              3        0.01%
竦      U+07AE6              3        0.01%
筐      U+07B50              3        0.01%
筑      U+07B51              3        0.01%
箕      U+07B95              3        0.01%
管      U+07BA1              3        0.01%
粮      U+07CAE              3        0.01%
繁      U+07E41              3        0.01%
纕      U+07E95              3        0.01%
纚      U+07E9A              3        0.01%
纤      U+07EA4              3        0.01%
纳      U+07EB3              3        0.01%
组      U+07EC4              3        0.01%
绵      U+07EF5              3        0.01%
绿      U+07EFF              3        0.01%
羡      U+07FA1              3        0.01%
羲      U+07FB2              3        0.01%
羹      U+07FB9              3        0.01%
耀      U+08000              3        0.01%
耦      U+08026              3        0.01%
肥      U+080A5              3        0.01%
胁      U+080C1              3        0.01%
胶      U+080F6              3        0.01%
腹      U+08179              3        0.01%
膺      U+081BA              3        0.01%
艰      U+08270              3        0.01%
芝      U+0829D              3        0.01%
苏      U+082CF              3        0.01%
茂      U+08302              3        0.01%
菊      U+083CA              3        0.01%
菹      U+083F9              3        0.01%
萌      U+0840C              3        0.01%
葱      U+08471              3        0.01%
葺      U+0847A              3        0.01%
薠      U+085A0              3        0.01%
藜      U+085DC              3        0.01%
虖      U+08656              3        0.01%
虫      U+0866B              3        0.01%
蛾      U+086FE              3        0.01%
蜿      U+0873F              3        0.01%
袂      U+08882              3        0.01%
裔      U+088D4              3        0.01%
詹      U+08A79              3        0.01%
誓      U+08A93              3        0.01%
譬      U+08B6C              3        0.01%
计      U+08BA1              3        0.01%
诎      U+08BCE              3        0.01%
诛      U+08BDB              3        0.01%
诟      U+08BDF              3        0.01%
该      U+08BE5              3        0.01%
诵      U+08BF5              3        0.01%
诸      U+08BF8              3        0.01%
谄      U+08C04              3        0.01%
谣      U+08C23              3        0.01%
谤      U+08C24              3        0.01%
谿      U+08C3F              3        0.01%
豺      U+08C7A              3        0.01%
貌      U+08C8C              3        0.01%
赋      U+08D4B              3        0.01%
赐      U+08D50              3        0.01%
赫      U+08D6B              3        0.01%
跳      U+08DF3              3        0.01%
踊      U+08E0A              3        0.01%
踵      U+08E35              3        0.01%
轫      U+08F6B              3        0.01%
辕      U+08F95              3        0.01%
辱      U+08FB1              3        0.01%
迈      U+08FC8              3        0.01%
选      U+09009              3        0.01%
逞      U+0901E              3        0.01%
速      U+0901F              3        0.01%
逴      U+09034              3        0.01%
遁      U+09041              3        0.01%
遐      U+09050              3        0.01%
遒      U+09052              3        0.01%
配      U+0914D              3        0.01%
酎      U+0914E              3        0.01%
醉      U+09189              3        0.01%
销      U+09500              3        0.01%
锵      U+09535              3        0.01%
锺      U+0953A              3        0.01%
闇      U+095C7              3        0.01%
间      U+095F4              3        0.01%
阊      U+0960A              3        0.01%
陟      U+0965F              3        0.01%
除      U+09664              3        0.01%
陿      U+0967F              3        0.01%
隘      U+09698              3        0.01%
障      U+0969C              3        0.01%
雁      U+096C1              3        0.01%
霞      U+0971E              3        0.01%
面      U+09762              3        0.01%
鞭      U+097AD              3        0.01%
韩      U+097E9              3        0.01%
韶      U+097F6              3        0.01%
飒      U+098D2              3        0.01%
餐      U+09910              3        0.01%
馨      U+099A8              3        0.01%
驴      U+09A74              3        0.01%
骄      U+09A84              3        0.01%
骨      U+09AA8              3        0.01%
鬤      U+09B24              3        0.01%
鲜      U+09C9C              3        0.01%
鴳      U+09D33              3        0.01%
鸠      U+09E20              3        0.01%
鸧      U+09E27              3        0.01%
鹊      U+09E4A              3        0.01%
鹜      U+09E5C              3        0.01%
麋      U+09E8B              3        0.01%
麾      U+09EBE              3        0.01%
鼎      U+09F0E              3        0.01%
丑      U+04E11              2        0.01%
丝      U+04E1D              2        0.01%
乔      U+04E54              2        0.01%
亩      U+04EA9              2        0.01%
京      U+04EAC              2        0.01%
仞      U+04EDE              2        0.01%
仟      U+04EDF              2        0.01%
仲      U+04EF2              2        0.01%
伍      U+04F0D              2        0.01%
伦      U+04F26              2        0.01%
伴      U+04F34              2        0.01%
佑      U+04F51              2        0.01%
佚      U+04F5A              2        0.01%
佪      U+04F6A              2        0.01%
侁      U+04F81              2        0.01%
促      U+04FC3              2        0.01%
俨      U+04FE8              2        0.01%
俱      U+04FF1              2        0.01%
倒      U+05012              2        0.01%
倕      U+05015              2        0.01%
倘      U+05018              2        0.01%
借      U+0501F              2        0.01%
偏      U+0504F              2        0.01%
偕      U+05055              2        0.01%
儵      U+05135              2        0.01%
元      U+05143              2        0.01%
兄      U+05144              2        0.01%
免      U+0514D              2        0.01%
兕      U+05155              2        0.01%
共      U+05171              2        0.01%
具      U+05177              2        0.01%
典      U+05178              2        0.01%
冈      U+05188              2        0.01%
冲      U+051B2              2        0.01%
凰      U+051F0              2        0.01%
刑      U+05211              2        0.01%
刜      U+0521C              2        0.01%
到      U+05230              2        0.01%
割      U+05272              2        0.01%
劬      U+052AC              2        0.01%
勉      U+052C9              2        0.01%
匍      U+0530D              2        0.01%
匐      U+05310              2        0.01%
匠      U+05320              2        0.01%
匡      U+05321              2        0.01%
协      U+0534F              2        0.01%
卬      U+0536C              2        0.01%
卷      U+05377              2        0.01%
县      U+053BF              2        0.01%
叔      U+053D4              2        0.01%
叛      U+053DB              2        0.01%
吐      U+05410              2        0.01%
哑      U+054D1              2        0.01%
喈      U+05588              2        0.01%
喔      U+05594              2        0.01%
嗌      U+055CC              2        0.01%
嗣      U+055E3              2        0.01%
嗥      U+055E5              2        0.01%
嗷      U+055F7              2        0.01%
噍      U+0564D              2        0.01%
噰      U+05670              2        0.01%
嚶      U+056B6              2        0.01%
坑      U+05751              2        0.01%
垢      U+057A2              2        0.01%
填      U+0586B              2        0.01%
塺      U+0587A              2        0.01%
墟      U+0589F              2        0.01%
壑      U+058D1              2        0.01%
奉      U+05949              2        0.01%
妖      U+05996              2        0.01%
妻      U+059BB              2        0.01%
姚      U+059DA              2        0.01%
姬      U+059EC              2        0.01%
姿      U+059FF              2        0.01%
娄      U+05A04              2        0.01%
娭      U+05A2D              2        0.01%
婓      U+05A53              2        0.01%
婞      U+05A5E              2        0.01%
媞      U+05A9E              2        0.01%
媮      U+05AAE              2        0.01%
媵      U+05AB5              2        0.01%
嫫      U+05AEB              2        0.01%
嬃      U+05B03              2        0.01%
孝      U+05B5D              2        0.01%
孽      U+05B7D              2        0.01%
宓      U+05B93              2        0.01%
宛      U+05B9B              2        0.01%
宠      U+05BA0              2        0.01%
审      U+05BA1              2        0.01%
宴      U+05BB4              2        0.01%
寝      U+05BDD              2        0.01%
寞      U+05BDE              2        0.01%
尺      U+05C3A              2        0.01%
局      U+05C40              2        0.01%
层      U+05C42              2        0.01%
展      U+05C55              2        0.01%
屠      U+05C60              2        0.01%
屡      U+05C61              2        0.01%
岌      U+05C8C              2        0.01%
岸      U+05CB8              2        0.01%
峉      U+05CC9              2        0.01%
峣      U+05CE3              2        0.01%
嵺      U+05D7A              2        0.01%
巢      U+05DE2              2        0.01%
巩      U+05DE9              2        0.01%
己      U+05DF1              2        0.01%
巷      U+05DF7              2        0.01%
布      U+05E03              2        0.01%
庆      U+05E86              2        0.01%
床      U+05E8A              2        0.01%
序      U+05E8F              2        0.01%
庐      U+05E90              2        0.01%
庙      U+05E99              2        0.01%
庚      U+05E9A              2        0.01%
廱      U+05EF1              2        0.01%
廷      U+05EF7              2        0.01%
式      U+05F0F              2        0.01%
律      U+05F8B              2        0.01%
徾      U+05FBE              2        0.01%
怞      U+0601E              2        0.01%
怡      U+06021              2        0.01%
急      U+06025              2        0.01%
恆      U+06046              2        0.01%
恋      U+0604B              2        0.01%
恒      U+06052              2        0.01%
恢      U+06062              2        0.01%
恩      U+06069              2        0.01%
恬      U+0606C              2        0.01%
恲      U+06072              2        0.01%
悉      U+06089              2        0.01%
悐      U+06090              2        0.01%
悢      U+060A2              2        0.01%
悯      U+060AF              2        0.01%
惀      U+060C0              2        0.01%
惘      U+060D8              2        0.01%
惛      U+060DB              2        0.01%
惭      U+060ED              2        0.01%
想      U+060F3              2        0.01%
惶      U+060F6              2        0.01%
愚      U+0611A              2        0.01%
愠      U+06120              2        0.01%
愬      U+0612C              2        0.01%
慎      U+0614E              2        0.01%
慜      U+0615C              2        0.01%
慷      U+06177              2        0.01%
慼      U+0617C              2        0.01%
憍      U+0618D              2        0.01%
憎      U+0618E              2        0.01%
憭      U+061AD              2        0.01%
憾      U+061BE              2        0.01%
懤      U+061E4              2        0.01%
懭      U+061ED              2        0.01%
戃      U+06203              2        0.01%
戈      U+06208              2        0.01%
战      U+06218              2        0.01%
才      U+0624D              2        0.01%
把      U+0628A              2        0.01%
抒      U+06292              2        0.01%
拔      U+062D4              2        0.01%
拘      U+062D8              2        0.01%
拥      U+062E5              2        0.01%
拨      U+062E8              2        0.01%
按      U+06309              2        0.01%
挑      U+06311              2        0.01%
挤      U+06324              2        0.01%
挫      U+0632B              2        0.01%
捷      U+06377              2        0.01%
授      U+06388              2        0.01%
掌      U+0638C              2        0.01%
揄      U+063C4              2        0.01%
提      U+063D0              2        0.01%
摅      U+06445              2        0.01%
支      U+0652F              2        0.01%
敖      U+06556              2        0.01%
教      U+06559              2        0.01%
敬      U+0656C              2        0.01%
斟      U+0659F              2        0.01%
断      U+065AD              2        0.01%
旬      U+065EC              2        0.01%
昇      U+06607              2        0.01%
昊      U+0660A              2        0.01%
昢      U+06622              2        0.01%
昼      U+0663C              2        0.01%
晈      U+06648              2        0.01%
暖      U+06696              2        0.01%
暴      U+066B4              2        0.01%
曙      U+066D9              2        0.01%
曶      U+066F6              2        0.01%
朗      U+06717              2        0.01%
杲      U+06772              2        0.01%
果      U+0679C              2        0.01%
枳      U+067B3              2        0.01%
枹      U+067B9              2        0.01%
枻      U+067BB              2        0.01%
柯      U+067EF              2        0.01%
柱      U+067F1              2        0.01%
柴      U+067F4              2        0.01%
栋      U+0680B              2        0.01%
案      U+06848              2        0.01%
梯      U+068AF              2        0.01%
棠      U+068E0              2        0.01%
棲      U+068F2              2        0.01%
棹      U+068F9              2        0.01%
楫      U+0696B              2        0.01%
楸      U+06978              2        0.01%
概      U+06982              2        0.01%
榛      U+0699B              2        0.01%
榜      U+0699C              2        0.01%
榭      U+069AD              2        0.01%
歠      U+06B60              2        0.01%
歧      U+06B67              2        0.01%
殀      U+06B80              2        0.01%
殽      U+06BBD              2        0.01%
汋      U+06C4B              2        0.01%
汙      U+06C59              2        0.01%
汰      U+06C70              2        0.01%
汶      U+06C76              2        0.01%
