Char   Codepoint     Frequency   Percentage
脾      U+0813E              1        0.03%
腹      U+08179              1        0.03%
致      U+081F4              1        0.03%
舞      U+0821E              1        0.03%
舟      U+0821F              1        0.03%
船      U+08239              1        0.03%
艰      U+08270              1        0.03%
色      U+08272              1        0.03%
艳      U+08273              1        0.03%
英      U+082F1              1        0.03%
苹      U+082F9              1        0.03%
茂      U+08302              1        0.03%
荡      U+08361              1        0.03%
菅      U+083C5              1        0.03%
董      U+08463              1        0.03%
葩      U+08469              1        0.03%
葱      U+08471              1        0.03%
蒯      U+084AF              1        0.03%
蒲      U+084B2              1        0.03%
蒿      U+084BF              1        0.03%
薪      U+085AA              1        0.03%
藾      U+085FE              1        0.03%
蘴      U+08634              1        0.03%
虑      U+08651              1        0.03%
虚      U+0865A              1        0.03%
虮      U+0866E              1        0.03%
虱      U+08671              1        0.03%
蚩      U+086A9              1        0.03%
蛇      U+086C7              1        0.03%
螣      U+087A3              1        0.03%
螭      U+087AD              1        0.03%
衔      U+08854              1        0.03%
衿      U+0887F              1        0.03%
被      U+088AB              1        0.03%
裂      U+088C2              1        0.03%
裘      U+088D8              1        0.03%
覆      U+08986              1        0.03%
视      U+089C6              1        0.03%
角      U+089D2              1        0.03%
觞      U+089DE              1        0.03%
譬      U+08B6C              1        0.03%
讨      U+08BA8              1        0.03%
论      U+08BBA              1        0.03%
设      U+08BBE              1        0.03%
诈      U+08BC8              1        0.03%
诘      U+08BD8              1        0.03%
谋      U+08C0B              1        0.03%
谒      U+08C12              1        0.03%
谗      U+08C17              1        0.03%
谣      U+08C23              1        0.03%
豪      U+08C6A              1        0.03%
豳      U+08C73              1        0.03%
豹      U+08C79              1        0.03%
贡      U+08D21              1        0.03%
贯      U+08D2F              1        0.03%
贲      U+08D32              1        0.03%
贷      U+08D37              1        0.03%
贼      U+08D3C              1        0.03%
贾      U+08D3E              1        0.03%
赖      U+08D56              1        0.03%
走      U+08D70              1        0.03%
超      U+08D85              1        0.03%
趣      U+08DA3              1        0.03%
足      U+08DB3              1        0.03%
跪      U+08DEA              1        0.03%
踌      U+08E0C              1        0.03%
蹈      U+08E48              1        0.03%
蹲      U+08E72              1        0.03%
躇      U+08E87              1        0.03%
躬      U+08EAC              1        0.03%
转      U+08F6C              1        0.03%
轮      U+08F6E              1        0.03%
载      U+08F7D              1        0.03%
辞      U+08F9E              1        0.03%
边      U+08FB9              1        0.03%
达      U+08FBE              1        0.03%
迁      U+08FC1              1        0.03%
迂      U+08FC2              1        0.03%
返      U+08FD4              1        0.03%
还      U+08FD8              1        0.03%
进      U+08FDB              1        0.03%
违      U+08FDD              1        0.03%
连      U+08FDE              1        0.03%
述      U+08FF0              1        0.03%
逃      U+09003              1        0.03%
逆      U+09006              1        0.03%
通      U+0901A              1        0.03%
造      U+09020              1        0.03%
逸      U+09038              1        0.03%
遂      U+09042              1        0.03%
遥      U+09065              1        0.03%
遽      U+0907D              1        0.03%
邪      U+090AA              1        0.03%
郑      U+090D1              1        0.03%
酣      U+09163              1        0.03%
醉      U+09189              1        0.03%
醴      U+091B4              1        0.03%
释      U+091CA              1        0.03%
重      U+091CD              1        0.03%
鎛      U+0939B              1        0.03%
钱      U+094B1              1        0.03%
钺      U+094BA              1        0.03%
锥      U+09525              1        0.03%
阔      U+09614              1        0.03%
阙      U+09619              1        0.03%
阡      U+09621              1        0.03%
阴      U+09634              1        0.03%
阶      U+09636              1        0.03%
隐      U+09690              1        0.03%
集      U+096C6              1        0.03%
雍      U+096CD              1        0.03%
雪      U+096EA              1        0.03%
雾      U+096FE              1        0.03%
霓      U+09713              1        0.03%
霜      U+0971C              1        0.03%
静      U+09759              1        0.03%
面      U+09762              1        0.03%
鞍      U+0978D              1        0.03%
韵      U+097F5              1        0.03%
顾      U+0987E              1        0.03%
顿      U+0987F              1        0.03%
颈      U+09888              1        0.03%
题      U+09898              1        0.03%
饥      U+09965              1        0.03%
饱      U+09971              1        0.03%
饿      U+0997F              1        0.03%
馀      U+09980              1        0.03%
驱      U+09A71              1        0.03%
骥      U+09AA5              1        0.03%
骨      U+09AA8              1        0.03%
鬯      U+09B2F              1        0.03%
魏      U+09B4F              1        0.03%
鱼      U+09C7C              1        0.03%
鸟      U+09E1F              1        0.03%
鸷      U+09E37              1        0.03%
鹊      U+09E4A              1        0.03%
鹍      U+09E4D              1        0.03%
麻      U+09EBB              1        0.03%
